Feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110
Give_Way,0.000247175945389238,0.0020955178949819,-0.0308265088498686,0.080871719034689,0.0198382253205741,-0.0110922358091299,-0.0496799071427765,-0.0136146846813445,0.0282724753049942,-0.00873904994774764,0.0342061747508257,0.0542350028674369,-0.0378868092196825,-0.0288731613983742,0.0890767321796098,0.0142785516106048,-0.138358509994309,-0.0920265150899102,0.0124815370321973,-0.142266869663207,-0.307335308015705,0.011860503937672,-0.0087125136602693,0.012308772675153,-0.234347162277346,0.218359327794114,0.0210427843627962,0.0911461447416376,0.121654884472131,0.0916986602675606,-0.0307713984270394,-0.0138352033458228,0.0594197945940663,-0.0354077946275342,-0.0698474524956655,0.0723700925766978,-0.00155309323032607,-0.0166309454811491,0.0846165216247218,-0.00236004051921633,-0.0313876223293134,-0.0578896665377308,0.0360182132610665,-0.0699890049041789,-0.0336131146178928,0.00154211538500613,-0.0425579196585326,0.0156911706188163,-0.00331940728795394,-0.00036049875073894,0.00071903523951575,-0.0131969099964052,0.00242005338608687,-0.00714437635922921,0.00157819029911507,0.0240324985246504,-0.00334173073347584,0.00411688398449039,-0.0058149034315626,-0.00576256784560122,0.00403869552496404,0.00397345666416694,-0.00212980168899256,-0.000392551862440899,0.00416678029639275,-0.00416531649671399,-0.0061107194415408,-0.00927440673528337,-0.0268547887789902,-0.0144052779400058,0.0407136155595533,-0.00933152761489191,-0.00514628141689763,0.0310275643089914,0.021672968784407,-0.0011241095398049,-0.000667085147873985,0.0160917678113283,0.0190807781219094,-0.0254788430240257,0.0769150955058051,-0.0614711847730331,0.0564196015013297,0.0881668634551761,0.204586862991171,-0.189665884243782,0.213547008177475,-0.512394196183056,0.455629282152212,-0.125174132382226,-0.106492712458871,-0.00148409540866873,-0.0337308477545948,0.0331913978148867,-0.0767369659493647,0.010225911483825,-0.0575282943270184,-0.00153110922111319,-0.00271493069933138,0.00451016771494876,-0.000187284324193682,0.000547139830838005,0.00239911405378496,0.00261495552496219,0.000837400994608446,-0.000798309151283504,5.21783370765437e-05,0.000758663060612952,0.00042882141099701,0.000357446181645127
Junction,-0.0210073511019264,-0.0329302386003629,0.176391645368817,-0.184912639951479,0.0486641318974349,-0.0634736289122337,0.0958491120490385,0.00944374318645463,-0.0350236211627996,-0.0174998761979114,0.0377831239367387,-0.0420885953958469,-0.0395532600918862,0.0581488714518257,0.0576957961123342,-0.0523167236906975,0.0233655267853945,-0.0489840235988568,0.0389093446284897,-0.0597141469548542,-0.277916676747771,0.0294671924319677,0.0455313823697412,-0.0242785145210328,-0.141962891502903,0.177887947546425,0.00378929194292414,0.0893311377233274,-0.0677063202672999,0.00260738014710123,0.0679385532284868,0.016367461716509,-0.0548999246562824,-0.0835832286524586,-0.00509848465017108,-0.0623277480779491,0.01785654283312,0.0428145160051161,-0.0226978982918792,0.0272400386614467,0.0174632511140463,0.0144494620967955,-0.0127170016317009,0.0474704169581573,0.0130051573938184,0.00108863605041968,0.023302940700876,-0.00950953945582076,0.002243225699614,-0.00257140844819785,0.00133327434714355,0.00548169495660546,-0.00714160058220614,0.0048524513396089,0.000250833942786702,-0.0148074613091659,0.00173094104661726,-0.00404608704596078,-0.000721155897914666,0.00185386407019826,-0.00256449122402789,-0.00060941043899427,0.000694277835978178,-4.31794270416793e-05,0.00029769738862504,0.000517333125842404,0.00886496388921989,0.00301846095505773,0.0103730709428242,0.00689850187796105,-0.0123946206295078,0.000470385221144822,-0.00280165418632509,-0.00748696053141347,0.00932520520076215,0.00242844761140486,0.00331804627521624,-0.00913914221317631,0.0279051071393736,-0.00651591329676263,-0.0442964541663112,0.00511527728953583,-0.0589824083175246,0.0131075423689002,-0.135725103267196,0.0897071136993762,0.00949985490458349,-0.0297168345181136,-0.256765923097342,0.112153065015031,0.215945705895005,-0.0707034004414063,0.0131988908194514,0.397886457819619,-0.598293663496722,0.194281991433094,0.0440290339639236,-0.0197010105293352,-0.00999665764392765,-0.0110805576323289,0.011062573314747,0.0229660352339036,0.00835593947156074,0.00864191493776934,0.00603988835491498,-7.12473497209154e-05,0.00312739851383987,-0.00123992375143805,0.000645252200303714,4.57550960211717e-05
No_Exit,0.00563234672408224,0.0202857492121319,-0.0240016468536362,0.069381424586985,-0.0330551057340682,-0.0211667270342058,0.00559608269177318,-0.0149909712331564,-0.0629803351469119,-0.0126469425652793,0.0217769879184452,-0.165029459229561,0.109117536063727,0.112362555930526,-0.0306248162823823,-0.136497656577436,0.26536680413296,0.0707679740720383,0.0285652149125204,0.0377144369364676,-0.151820423899577,0.162707742369228,0.0532820978839007,-0.00953559607961721,-0.0076066489670671,0.0844609444673384,0.105003964810413,-0.00466051732929489,-0.274829957237885,-0.269906457877699,-0.0368044881237147,-0.0507203960385714,0.138147954080959,0.153997867268205,-0.0181980813858558,0.000195030793941895,0.0415021024130928,0.0447058832682296,0.052008134398677,0.0112966094826068,0.0569504274719832,0.0127876885634799,-0.00111256447842018,-0.0142708230714984,0.00516419944105403,-0.000877712464759856,-0.0154607190165572,-0.0154299646592607,0.00824425099377998,0.00139170357741415,-0.0283090420991242,0.00983173566647966,-0.0118011867817795,0.000337110633320605,0.00676629570894747,0.00473038435339437,0.00321258511751727,0.0030215518581739,-0.00431507603962178,-0.00341495934080558,-0.00144731186048268,0.00147901529282754,0.00127962170843499,-0.00066348105570352,0.00131674208434838,-0.00100892878803824,0.0121140053941367,-0.00248027202910715,0.00692592048589819,0.0247330080175447,0.0155838572776945,-0.012494251535289,-0.0672757831009216,-0.00833965094464695,-0.0601709522613883,0.0291970936244886,0.0160318417098743,0.0544420470382488,-0.0112289107615527,0.0307899994590982,0.0103425649491605,0.0583318243286985,-0.00584525819706003,0.00313972807259787,0.0044342022610938,0.0219339009336496,0.143908512315161,-0.166646535599395,-0.284341486874871,0.020022939669849,-0.606488771448591,0.188285515183359,-0.0662383531057855,0.048640481310212,0.0263066866769477,-0.0180064147214992,-0.0295467641197158,0.00192906445957414,-0.00143473543629691,-0.0126893879822915,0.0149148236579925,0.00435017344810479,0.0021629937395905,0.00203622456950114,0.00415572934666572,-0.00336194925651348,0.000772576750754827,0.000998051068370379,0.000305128914646055,0.000157848612844597
Railway,0.0018639285580362,0.0125743903443145,-0.0544161616644067,0.111541169545159,-0.00242267314510947,-0.0004803147212116,-0.0732581826157638,-0.00356169565137902,-0.00520747338239203,-0.013892102007244,-0.0242888775419851,0.0458382881896468,-0.00203857854672927,-0.036151341086368,0.0423124643679419,-0.0528410474059171,-0.0651812798950872,-0.073062990220834,0.00445850393597068,-0.0814537915328515,-0.179745498364662,-0.0186985861569538,0.010249981544896,-0.0152387090598735,-0.111517158955399,0.142511831104626,-0.027356674718578,0.04820609073264,0.0815985769430139,-0.0268319575330521,0.163870889952904,0.131182483402891,-0.264602154603616,0.137911904637295,0.274967979840395,0.0470144062085313,-0.178990507104928,-0.0350451487315219,-0.154265152354449,-0.116613745725876,0.0122859340192718,-0.0530703496852383,-0.0760096586525137,0.054052977571626,-0.0378440673611654,-0.00324924893142026,0.0355476797328205,-0.0375591437212064,-0.00589228373607145,0.00887323686497832,-0.00866723254537212,0.000275618838874746,-0.000947188924283553,-0.00212471560547723,0.000815004525006857,0.00341068830871767,0.0157588694929046,-0.00335006824433237,-8.03383250749883e-05,0.00959109795312491,0.00675063819987683,-0.00316227195295434,-0.00127513281767167,0.000124919314470101,-0.00138365571086754,-0.00876268525490638,-0.00358789582762005,0.0165734821325127,-0.00768763741605861,0.0215676981561574,-0.0568205544828915,0.0133821867556617,0.0968347113004532,-0.0655233316881697,0.0525710935845687,0.110928599809413,0.0827109300727636,0.00971436981163911,0.203042481601151,-0.150110201065882,-0.116683142158785,-0.0510862699845142,-0.00895597950193409,0.191091378050851,-0.454146013131261,0.0929257696856067,-0.152588421294455,0.172777119061789,0.160075513886613,-0.0361013005875824,-0.262684819150889,0.0765194318561497,0.0103280238499822,-0.183335882894964,-0.0524270242410663,-0.0045237153618275,-0.071351041827466,-0.00499004904488447,-0.00920448932346063,-0.0990016638091165,0.0425915172600872,-0.0117006186006209,0.00437908296550005,0.00416305389991301,0.000463688329299182,-5.30860869444316e-05,-0.000241150612800285,0.00127389715860341,0.000332838921230306,-0.000359951073469714
Roundabout,-0.00170552029871185,0.00157703130539461,0.00956122264520138,-0.00954364600501584,0.00562020358055243,-0.0079770941848519,0.00455201789082825,-0.00334373536230576,0.00192348761564592,-0.00634371559655379,0.0262865274096478,-0.00197943744355983,-0.0243944916223792,0.0284566981418136,0.0461733540381614,-0.0303080777599399,-0.0351907286319281,-0.0620278767973084,-0.002565202145179,-0.094104241383285,-0.310660124971157,0.0333350335176128,0.0784847636611972,-0.0378323727577292,-0.219262620179055,0.286424018580528,0.0252344948206515,0.126916253446342,-0.0328789020809085,0.100257217011783,-0.0376558805688383,0.0493055041405725,-0.0320556600753495,-0.442864732588962,-0.237841815034281,-0.0462928229701697,0.0909925642609747,0.0525289743585027,0.0911217949494059,0.00181535794254321,0.0302903850170535,-0.0445604508408868,0.0254896359642415,-0.00372584937569422,-0.0159864400079243,0.0363716845731684,0.0199101006893846,0.0729133137141256,0.046810171200274,-0.0241970001985347,-0.0025676691166089,0.00158013024476081,-0.0370106783194841,-0.0474922772290618,-0.010583051838792,0.0319483511343207,0.00360356106069115,0.0366994378808893,-0.0118113948204463,-0.00144504350068343,0.0112113642777564,0.00604324569426951,-0.0105498507583922,0.00549554012745501,0.0131457328808408,0.00129060522376478,0.0461196450866976,-0.0519395966084149,-0.00588937436874285,-0.0877318810821461,-0.0240162608075463,0.0271159691124645,-0.0647128813880099,0.0795214007460553,-0.0316284996746901,-0.107251451914384,0.0290337149036078,-0.0825772875190874,-0.189327624630265,0.131958590907528,0.00479035581884244,0.137977423503329,-0.0552540430931095,-0.102577125451521,0.0373100996864631,0.052805625933758,-0.205205864295412,0.376334054616019,-0.038657066411672,-0.0177791276296009,-0.113515082800968,0.0281747915744227,-0.0214642877625213,-0.157536708192906,0.234307319197773,-0.0582806461268969,0.0199157801363042,0.00467042174552423,-0.00144433721846754,-0.00554825385150476,0.00186037311906642,-0.00366328989605158,0.00026484366833146,-0.000340888426516505,-0.00219057758565998,-2.09935446884302e-05,0.00029227719414765,-7.4204150169602e-05,-0.000282872176779678,9.0355696121848e-05
Station,0.0347514224005834,0.0711073782806943,-0.0886123140162875,0.172526945360948,-0.0975542290473098,0.0360710508203077,-0.0691996826843395,-0.00189121604006867,-0.134828243257665,-0.0121495187773801,-0.0898140240421881,-0.17871176041762,0.090153685590277,0.0439794522117425,-0.0676255640542752,-0.0766404974403675,0.18741898151015,0.0599240117266669,-0.0429640879979335,0.097943799904416,0.0703101793512832,-0.067670184230916,0.112937996522142,-0.0345630896143756,0.0418403344141665,-0.0596783097510278,-0.0091217730768923,-0.0154252326849639,-0.00292841790800583,0.0506011192914563,0.0417896927681059,0.090102695000845,-0.175210076556893,-0.167130650424372,0.0316944507684155,-0.00510301796212087,0.0101067336762826,0.0521285600722937,-0.00191776463960697,-0.0415217405205864,-0.0228317942009435,-0.0384408895046828,-0.00128441786742436,0.042384782480182,-0.0190440420429276,0.00511777053962006,-0.00372128410469146,0.00186407555559685,-0.007627221323951,-0.0120262762596098,-0.00538004908093032,-0.015944137352664,0.00862597225626456,0.00976575434946253,0.00551184499953621,-0.00201606866076045,0.0042999016371607,-0.0110996497616502,-0.0071768224357792,-0.003462545887639,0.00485085922516422,0.00452494639977342,0.000208230290217922,-0.000394501907067975,0.00644614928415656,-0.00876236123811178,0.00401443498765414,-0.0114251903723689,0.012263442883746,-0.0136662100330757,-0.0333388292671458,0.00170024364158764,0.0215367706053805,0.0576058249372647,0.0504788998137994,-0.0385251822855387,0.0170300002760185,-0.0583958524592291,0.0176625587659735,0.0069265140322768,0.0021597040976421,0.0595107488740619,-0.0332441716241619,-0.0776863892526285,-0.0956742189169068,0.0056386245822158,-0.0632729934398277,0.0136344375523826,0.289257793952561,-0.133971250666669,0.00774005032905823,0.0207083656461609,-0.310922358720014,0.630201347411623,0.126086611326324,-0.190624878702619,0.0822576439748314,0.0202324572329527,-0.0136351046315358,-0.0676397768717557,0.0474512471548949,0.0212121685470156,0.00152326397439159,0.00503522368470988,0.00982692044136956,-0.00327738632708618,-0.00158853893808802,0.00479478011441908,-0.00100208043487351,0.000296387459697293
Stop,0.00893744398986788,0.0418186513126394,-0.0915993243643413,0.185292541432337,-0.0949801175537106,-0.0661150795516591,0.0871368556327486,-0.0259825364454331,-0.072278702297321,-0.0120514829980526,-0.0186310703903549,-0.205515413886014,0.148021325841024,0.129159049131381,-0.0438906026445339,-0.0814305501912952,0.265462472060235,0.0957707123080781,0.0285185534905024,0.0388626046138638,-0.139838051562841,0.174934138188923,0.0522833485276404,0.00972164180438105,-0.00222419639315337,0.148319414166522,0.0742059015146197,0.0166819801829597,-0.183286064527342,-0.252676101586991,-0.046183602212375,-0.0311574932507246,0.112155944812531,0.0899028388628529,0.0235295373256826,0.0637483102718157,0.000378063929273836,-0.0227478958513737,-0.00148249565496204,0.0189418357641491,-0.0177972327268627,0.0277143397141673,0.0225404718921123,-0.0502210437498277,-0.0303771944534601,-0.00254710380665124,0.0256480825336203,-0.000914382123082092,-0.00534982268746852,0.00532759251587294,0.0776978615984243,0.00207183975802085,-0.00751518619252569,0.0113084966450076,0.00327473596781078,-0.0156587878186731,-0.0232606826792436,0.00410227369425245,0.0118469910625485,0.00783306036067016,0.0102330432976926,0.000301107071417353,-0.00420960805757468,0.00324312179071193,0.00514486300578245,0.000739543820093306,-0.00685501814777028,-0.00802952086811454,0.0224576032478913,0.0797398893153899,0.0552323630330261,-0.0110648744206622,-0.103218090621521,0.0130826802502339,-0.105206436453883,0.0530980840277017,-0.0306344511943165,0.0143179468338873,-0.0125677971017581,-0.042115674978314,-0.0183073377455548,-0.0573270692957673,-0.0558439640624921,0.0239464095181122,0.0338377574072603,0.0369031806381551,-0.0992210553492282,0.0651708846977316,0.252194532396802,-0.0858197092278302,0.437965260240296,-0.208949655039643,0.106847121329982,-0.245895495251024,-0.0571236088542792,-0.0379117995846374,-0.0371309295030847,-0.0186373251942167,0.00937544800084644,-0.235788687140777,0.17859127020868,-0.0260338329225239,0.0320836603307759,0.0114780846999249,0.00820162665645893,-0.000657718745874281,-0.00130327348873283,0.000395970964855392,0.000673314813111933,0.000361287610777505
Traffic_Calming,0.0028197402388373,0.0238891363869214,-0.0678150935324261,0.246601918353382,-0.109688333661302,-0.322978944685192,0.547860750790719,0.0218418329917693,0.0314974128427504,-0.00274589561249297,-0.00265178655072114,0.0405020762842123,-0.0330546356889419,-0.0269044801093707,0.00620960695829538,0.00815846506670914,-0.0449250124785124,-0.0140758767977875,0.00187411467648841,-0.00603889088657705,0.0212085366493897,-0.0200588093790671,-0.0103767793194034,-0.00338857740443142,0.00298841656090462,-0.012544656193068,-0.011844914831963,6.88022058668737e-05,0.0174834218844955,0.0188237548024052,0.00387986928186056,0.00626620979800305,-0.0140666036400559,-0.0132921639204495,-0.000816426156726733,-0.00770804895181057,2.54213863751423e-05,0.00326890055260539,0.000201888086794479,-0.00399221980000087,-0.00011533461208836,-0.00315885992288296,-0.00213779711767606,0.00781939138923939,0.00429637610135689,0.000722116936011364,-0.00176059724451565,0.000901045793529635,0.000802613815617909,-0.00179286074653572,-0.00652989937776108,-0.000671294360068513,0.000193114213226001,-0.0016366516570071,-0.000271745067408676,0.00149623885059218,0.00242478138501679,-0.000399940513660549,-0.00173467942733711,-0.000871886980871446,-0.000615201852118755,0.000210367021768989,0.000324160097026064,-0.000301356225139434,-0.000194524061465892,-0.000594796590937879,0.000829269896736538,0.000458079492316169,-0.00270922655898297,-0.00821371646940788,-0.00583715740378266,0.000305128553170228,0.0102971098154963,0.000258292912455239,0.00905796785046491,-0.00751546639938287,0.00398490728959898,-0.00572461780266084,0.0011998525027793,0.00365978336605291,0.000698926869322048,0.00851091616537964,0.00510877070911614,-0.000956398701891365,-0.00796185814562397,-0.00160031692727896,0.00999734907847515,-0.0106258636547097,-0.0207560383963998,0.000668501693026499,-0.0253166010096921,0.00858417647877683,-0.0110186877344187,0.0203387914211893,0.00595909439213958,-0.00341489027123451,0.00630313353827643,0.00338259450351111,-0.0023276491386294,-0.304139029424584,-0.641360659271203,0.0291372956990985,-0.0175823958421226,0.000215259630311826,0.00310341335429583,0.000250970372359563,0.000678122976792428,0.000377604041677397,-0.000719388556715966,0.000370278021440511
Traffic_Signal,0.00693951761099548,0.00359206658783538,-0.180481858827645,0.432886081969057,0.162727320595591,-0.0113815350511414,-0.230227062731403,-0.0521140775095632,0.137241060799371,0.0142091581627032,0.0592678725869725,0.113809147201358,-0.0754856262792646,-0.0605883393069721,0.0621792533621296,0.0443889419374855,-0.159374708490475,-0.0702580063537951,0.0136295795487051,-0.0508993832384753,-0.0526238742207422,-0.0242665669341268,-0.0370455609646393,-0.00770743698322294,-0.0397957985530627,-0.0143561724722383,-0.00742040610059093,0.00920804751370594,0.0486506099529952,0.0667223944923707,0.00137404527317747,-0.0457322253576744,0.0516110819066273,0.0458614714571418,-0.0129360491316692,-0.0361603415624953,0.0207790866897195,0.00913648000912836,-0.00700888195768104,0.0382051746927423,0.00661565652871077,0.0316152075328138,-0.00819331046684878,0.0212476984713818,0.0414986213205325,0.00864007897011181,0.00135437657425189,0.00408831839693633,-0.00665439711650067,-0.00928416189464875,-0.00659962263125907,0.000884208025355597,-0.00320755289708238,-0.00401139245258057,-0.00314864088210747,0.00701613645703378,0.0062966231678959,-0.00913364816569822,-0.00707729761434503,-0.00232434417292082,-0.000799289672711265,0.000424453584862411,0.00170109840874324,-0.00228641283591966,-0.00183108710477943,-0.0070313583660509,-0.0046739800680992,0.0096294391679538,-0.0184014579474657,-0.00905726297979928,-0.000132587085168102,-0.00890584620959826,0.0212686170469664,-0.0251270095867362,0.00230985405956423,-0.0152140912560674,-0.013486789083725,0.00570101580416329,-0.00132388571690187,0.0122102888715652,0.0184740454252223,-0.0101866925108079,0.0188839828176521,-0.00145647288887485,0.0471081874917147,0.0126844796885155,0.0870684758867163,-0.0231700333765364,-0.32691185149923,0.105191310924325,0.0741834807242626,0.00907237490577106,0.000250598652417132,0.129940249986161,0.088752824706003,-0.00848435476050871,0.164480115231731,-0.00788590379818532,0.0115596945879456,-0.554796896386115,0.274569248955416,-0.0827748458535499,0.0778048598311148,0.00661130551598441,0.0107536266822363,-0.00714085103285836,0.00250760237411579,-0.0229470161259469,0.00224833524661094,-3.60914295578808e-05
Sunrise_Sunset,0.42680654645155,-0.129331888395198,-0.113562126766662,-0.0542962929523627,0.0284274359143197,0.0300126249595951,0.0371381035118862,0.032561158558325,0.0027185267860832,-0.00480453623703353,0.0067559726449053,-0.00244559788373545,0.0093517420435637,0.0143657227632661,-0.000414995547818863,0.00107413850377878,0.00844487110056777,-0.00434957898851882,-0.000857555746784568,-0.00888780874259125,-0.00351378296093748,-0.00131094730485386,7.30820650530345e-05,0.00247885064781202,-0.00561833636081265,0.00605103804063578,-0.000591272859890355,0.00286328959422561,-0.00339586094596418,-0.0015565872667118,0.000700385489894456,0.00138885370806819,-0.00361233791201358,-0.00386275567072607,0.00454274850344864,0.00360810547883185,-0.00316935958892971,0.000549502081861605,0.002720472393338,-0.0035680314697192,0.00393557371881836,-0.00152115567379167,0.00218810979274734,-4.7817285123817e-05,0.000571926544564411,-0.00062082420923387,0.00158495371952971,-0.000466035240691167,-0.000484202589520151,0.00170899488781091,0.000367224213015597,-0.000744282989966814,0.000704311201162558,0.00166339990685677,-0.000752123494555214,-8.28106073360267e-06,-0.00155867347210342,-0.00268368991379302,-0.00174991192603887,-0.000928760765620338,-0.000747321499526421,0.00197980929436577,0.000490825156376469,0.000968999132612829,0.00125024157366101,0.00100523809684662,-0.00298542347391501,-0.000669669404400441,-0.0018926328211255,-0.00111904872081218,-0.00198966333047946,0.00151432297456832,0.000948826876157701,-0.00201302763254524,0.00101305093575181,0.000558122193132046,-0.00330892795795285,0.000629527831117766,0.000765519198465488,-0.00161612348127906,-0.00283660308567432,0.000760794838053663,6.98428353458997e-05,-0.00566963192623582,-0.00882748167351919,-0.00596416773831063,-0.00188937946404709,-0.00476567035649138,0.00155588965949394,0.00255253077973486,0.0051242053767205,0.00525634650622814,-0.00683098981245892,-0.00113631423069274,-0.00195126377532147,0.0264014590984535,0.0113146010082559,-0.0212952415266481,0.00837525814744829,0.013994223597642,-0.0118136225014931,-0.117801234337643,0.0738614959937318,-0.41882876032993,0.454238754212589,0.0144279068623444,0.521449993949549,-0.0251955028610506,-0.323164064453481,0.00410998180486379
Civil_Twilight,0.437537079964767,-0.164832700042417,-0.140586265477918,-0.059752093244205,0.0510809490868862,0.0370434884866173,0.0456113064946814,0.0546809765313586,0.00139368537742252,-0.00512059249874181,0.0235120604282699,-0.000687135103135884,0.00209698286777645,0.0196679251308162,-0.00363241070397157,0.00344268404158908,0.0114006769775173,4.91360714368408e-05,0.0028398662678333,-0.0102592197438357,-0.00397000115159085,-0.00234692207777414,-0.00204468087853073,0.00454019734883135,-0.00547062020234777,0.00754961158878623,-0.000891606414677011,0.00501876120445079,-0.00182133010204232,-0.00123974963562286,-0.00054173392379144,0.00439507406258664,0.000122179663234183,-0.00519318840075506,0.00528437518674008,-0.000233036806842377,1.91642431508869e-05,-0.00255962449677009,-0.00142708813715273,-0.00359837238988376,0.00351001948133151,-0.000169516713363379,0.00247331547459489,0.00139354434740851,-0.00111703625005728,-0.00301268147819783,0.00161738510279333,0.000246896125003948,-1.84432758472027e-05,0.0011501645655621,0.000313535641774771,-0.00143853209917588,0.00105498172994926,0.00189475563156305,-0.000521564833795656,-0.000590762486162683,-0.000495823120536871,-0.000976549393797349,-0.00185547863530059,-0.000534484825621035,-0.00106745642003482,0.0016562049760416,-0.00114830202853314,-0.000234438238522372,0.00101724125002952,0.000320706412198361,-0.00183487854935826,-0.00125532098525103,-0.0014540061481089,-0.00125974576666005,-0.00114021466606454,0.00244199644938679,0.001650144992177,-0.00379673979491008,0.00196943308704557,0.00183381834714639,-0.00142195845772354,0.00320572421531302,0.000694410728809373,-0.000897184297850552,-0.00518267982387027,-0.00156731461783161,-0.000255763855004533,-0.0124676613238092,-0.0128941550834679,-0.0136880010151131,-0.00277937769365439,-0.00721607529616899,-0.00196857376056774,0.00191170416890347,0.00509123422505494,0.00780454967750888,-0.00426130296599729,-0.00208332596472908,-0.00327786688253803,0.0149401420459602,0.0168845223298695,-0.0115446643505861,0.00730444434428151,-0.00315562429505983,0.000933503758508737,0.014595048343266,0.0253219828202499,-0.230583923638259,0.245200422059707,0.0133405455298172,-0.440028840989533,0.0777268927675837,0.657245094123558,-0.00157115257705076
